,word,lemma,pos,nmb_text,nmb_sent,nmb_word
5430,году,год,NOUN,57,4,2
5431,он,он,NPRO,57,4,3
5432,начал,начать,VERB,57,4,4
5433,военную,военный,ADJF,57,4,5
5434,службу,служба,NOUN,57,4,6
5435,и,и,CONJ,57,4,7
5436,до,до,PREP,57,4,8
5437,года,год,NOUN,57,4,9
5438,находился,находиться,VERB,57,4,10
5439,в,в,PREP,57,4,11
5440,рядах,ряд,NOUN,57,4,12
5441,советской,советский,ADJF,57,4,13
5442,армии,армия,NOUN,57,4,14
5443,в,в,PREP,57,5,1
5444,гг,год,NOUN,57,5,2
5445,участвовал,участвовать,VERB,57,5,3
5446,в,в,PREP,57,5,4
5447,партизанском,партизанский,ADJF,57,5,5
5448,движении,движение,NOUN,57,5,6
5449,в,в,PREP,57,5,7
5450,брянских,брянский,ADJF,57,5,8
5451,лесах,лес,NOUN,57,5,9
5452,неоднократно,неоднократно,ADVB,57,6,1
5453,выполнял,выполнять,VERB,57,6,2
5454,в,в,PREP,57,6,3
5455,тылу,тыл,NOUN,57,6,4
5456,врага,враг,NOUN,57,6,5
5457,задания,задание,NOUN,57,6,6
5458,командования,командование,NOUN,57,6,7
5459,брянского,брянский,ADJF,57,6,8
5460,фронта,фронт,NOUN,57,6,9
5461,и,и,CONJ,57,6,10
5462,орловского,орловский,ADJF,57,6,11
5463,обкома,обком,NOUN,57,6,12
5464,партии,партия,NOUN,57,6,13
5465,был,быть,VERB,57,7,1
5466,награждён,наградить,PRTS,57,7,2
5467,орденом,орден,NOUN,57,7,3
5468,ленина,ленин,NOUN,57,7,4
5469,двумя,два,NUMR,57,7,5
5470,орденами,орден,NOUN,57,7,6
5471,красного,красный,ADJF,57,7,7
5472,знамени,знамя,NOUN,57,7,8
5473,орденом,орден,NOUN,57,7,9
5474,красной,красный,ADJF,57,7,10
5475,звезды,звезда,NOUN,57,7,11
5476,орденом,орден,NOUN,57,7,12
5477,знак,знак,NOUN,57,7,13
5478,почёта,почёт,NOUN,57,7,14
5479,медалями,медаль,NOUN,57,7,15
5480,за,за,PREP,57,7,16
5481,боевые,боевой,ADJF,57,7,17
5482,заслуги,заслуга,NOUN,57,7,18
5483,партизану,партизан,NOUN,57,7,19
5484,отечественной,отечественный,ADJF,57,7,20
5485,войны,война,NOUN,57,7,21
5486,степени,степень,NOUN,57,7,22
5487,за,за,PREP,57,7,23
5488,победу,победа,NOUN,57,7,24
5489,над,над,PREP,57,7,25
5490,германией,германия,NOUN,57,7,26
5491,в,в,PREP,57,7,27
5492,великой,великий,ADJF,57,7,28
5493,отечественной,отечественный,ADJF,57,7,29
5494,войне,война,NOUN,57,7,30
5495,гг,год,NOUN,57,7,31
5496,за,за,PREP,57,7,32
5497,доблестный,доблестный,ADJF,57,7,33
5498,труд,труд,NOUN,57,7,34
5499,в,в,PREP,57,7,35
5500,великой,великий,ADJF,57,7,36
5501,отечественной,отечественный,ADJF,57,7,37
5502,войне,война,NOUN,57,7,38
5503,гг,год,NOUN,57,7,39
5504,знаком,знак,NOUN,57,7,40
5505,заслуженного,заслужить,PRTF,57,7,41
5506,чекиста,чекист,NOUN,57,7,42
5507,военные,военный,NOUN,58,1,1
5508,приключения,приключение,NOUN,58,1,2
5509,военное,военный,ADJF,58,1,3
5510,издательство,издательство,NOUN,58,1,4
5511,министерства,министерство,NOUN,58,1,5
5512,обороны,оборона,NOUN,58,1,6
5513,ссср,ссср,NOUN,58,1,7
5514,москва,москва,NOUN,58,1,8
5515,часть,часть,NOUN,58,1,9
5516,первая,первый,ADJF,58,1,10
5517,осиное,осиный,ADJF,58,1,11
5518,гнездо,гнездо,NOUN,58,1,12
5519,связник,связник,NOUN,58,2,1
5520,гауптмана,гауптмана,NOUN,58,2,2
5521,гюберта,гюберт,NOUN,58,2,3
5522,телефонный,телефонный,ADJF,58,2,4
5523,звонок,звонок,NOUN,58,2,5
5524,дошёл,дойти,VERB,58,2,6
5525,наконец,наконец,ADVB,58,2,7
5526,до,до,PREP,58,2,8
5527,моего,мой,ADJF,58,2,9
5528,сознания,сознание,NOUN,58,2,10
5529,я,я,NPRO,58,3,1
5530,вскочил,вскочить,VERB,58,3,2
5531,и,и,CONJ,58,3,3
5532,подбежал,подбежать,VERB,58,3,4
5533,к,к,PREP,58,3,5
5534,аппарату,аппарат,NOUN,58,3,6
5535,в,в,PREP,58,4,1
5536,окне,окно,NOUN,58,4,2
5537,уже,уже,ADVB,58,4,3
5538,брезжил,брезжить,VERB,58,4,4
5539,рассвет,рассвет,NOUN,58,4,5
5540,вызывал,вызывать,VERB,58,5,1
5541,к,к,PREP,58,5,2
5542,себе,себя,NPRO,58,5,3
5543,подполковник,подполковник,NOUN,58,5,4
5544,фирсанов,фирсан,NOUN,58,5,5
5545,хотя,хотя,CONJ,58,6,1
5546,за,за,PREP,58,6,2
5547,год,год,NOUN,58,6,3
5548,войны,война,NOUN,58,6,4
5549,пора,пора,NOUN,58,6,5
5550,было,быть,VERB,58,6,6
5551,привыкнуть,привыкнуть,INFN,58,6,7
5552,ко,к,PREP,58,6,8
5553,всяким,всякий,ADJF,58,6,9
5554,неожиданностям,неожиданность,NOUN,58,6,10
5555,я,я,NPRO,58,6,11
5556,всё,всё,PRCL,58,6,12
5557,же,же,PRCL,58,6,13
5558,встревожился,встревожиться,VERB,58,6,14
5559,фронт,фронт,NOUN,58,6,15
5560,проходил,проходить,VERB,58,6,16
5561,недалеко,недалеко,ADVB,58,6,17
5562,всего,весь,ADJF,58,6,18
5563,в,в,PREP,58,6,19
5564,полусотне,полусотня,NOUN,58,6,20
5565,километров,километр,NOUN,58,6,21
5566,отсюда,отсюда,ADVB,58,6,22
5567,с,с,PREP,58,7,1
5568,вечера,вечер,NOUN,58,7,2
5569,когда,когда,CONJ,58,7,3
5570,я,я,NPRO,58,7,4
5571,отправлялся,отправляться,VERB,58,7,5
5572,на,на,PREP,58,7,6
5573,квартиру,квартира,NOUN,58,7,7
5574,никаких,никакой,ADJF,58,7,8
5575,непредвиденных,непредвиденный,ADJF,58,7,9
5576,заданий,задание,NOUN,58,7,10
5577,для,для,PREP,58,7,11
5578,меня,я,NPRO,58,7,12
5579,в,в,PREP,58,7,13
5580,штабе,штаб,NOUN,58,7,14
5581,партизанского,партизанский,ADJF,58,7,15
5582,движения,движение,NOUN,58,7,16
5583,как,как,CONJ,58,7,17
5584,будто,будто,CONJ,58,7,18
5585,не,не,PRCL,58,7,19
5586,намечалось,намечаться,VERB,58,7,20
5587,наоборот,наоборот,ADVB,58,8,1
5588,мне,я,NPRO,58,8,2
5589,приказали,приказать,VERB,58,8,3
5590,сутки,сутки,NOUN,58,8,4
5591,не,не,PRCL,58,8,5
5592,появляться,появляться,INFN,58,8,6
5593,в,в,PREP,58,8,7
5594,штабе,штаб,NOUN,58,8,8
5595,пока,пока,ADVB,58,8,9
5596,не,не,PRCL,58,8,10
5597,закончу,закончить,VERB,58,8,11
5598,обработку,обработка,NOUN,58,8,12
5599,материалов,материал,NOUN,58,8,13
5600,которые,который,ADJF,58,8,14
5601,собрал,собрать,VERB,58,8,15
5602,во,в,PREP,58,8,16
5603,время,время,NOUN,58,8,17
5604,своей,свой,ADJF,58,8,18
5605,недавней,недавний,ADJF,58,8,19
5606,ходки,ходка,NOUN,58,8,20
5607,в,в,PREP,58,8,21
5608,тыл,тыл,NOUN,58,8,22
5609,противника,противник,NOUN,58,8,23
5610,роман,роман,NOUN,59,1,1
5611,минск,минск,NOUN,59,2,1
5612,юнацтва,юнацтво,NOUN,59,2,2
5613,художник,художник,NOUN,59,3,1
5614,шатунов,шатун,NOUN,59,3,2
5615,ocr,ocr,,59,4,1
5616,to,to,,59,4,2
5617,vysotsky,vysotsky,,59,4,3
5618,популярность,популярность,NOUN,59,4,4
5619,thu,thu,,59,4,5
5620,jan,jan,,59,4,6
5621,gmt,gmt,,59,4,7
5622,да,да,PRCL,60,1,1
5623,их,они,NPRO,60,1,2
5624,было,быть,VERB,60,1,3
5625,несомненно,несомненно,ADVB,60,1,4
5626,трое,трое,NUMR,60,1,5
5627,три,три,NUMR,60,1,6
5628,салата,салат,NOUN,60,1,7
5629,три,три,NUMR,60,1,8
5630,осетрины,осетрина,NOUN,60,1,9
5631,три,три,NUMR,60,1,10
5632,горячих,горячий,ADJF,60,1,11
5633,три,три,NUMR,60,1,12
5634,кофе,кофе,NOUN,60,1,13
5635,три,три,NUMR,60,1,14
5636,мороженых,мороженое,NOUN,60,1,15
5637,это,это,PRCL,60,2,1
5638,было,быть,VERB,60,2,2
5639,для,для,PREP,60,2,3
5640,меня,я,NPRO,60,2,4
5641,полной,полный,ADJF,60,2,5
5642,неожиданностью,неожиданность,NOUN,60,2,6
5643,я,я,NPRO,60,3,1
5644,всё,всё,PRCL,60,3,2
5645,время,время,NOUN,60,3,3
5646,был,быть,VERB,60,3,4
5647,уверен,уверенный,ADJS,60,3,5
5648,что,что,CONJ,60,3,6
5649,в,в,PREP,60,3,7
5650,автомобиле,автомобиль,NOUN,60,3,8
5651,ехало,ехать,VERB,60,3,9
5652,только,только,ADVB,60,3,10
5653,два,два,NUMR,60,3,11
5654,человека,человек,NOUN,60,3,12
5655,и,и,CONJ,60,4,1
5656,вдруг,вдруг,ADVB,60,4,2
5657,выплыл,выплыть,VERB,60,4,3
5658,третий,третий,ADJF,60,4,4
5659,да,да,PRCL,60,5,1
5660,это,это,PRCL,60,5,2
5661,удар,удар,NOUN,60,5,3
5662,по,по,PREP,60,5,4
5663,всем,весь,ADJF,60,5,5
5664,моим,мой,ADJF,60,5,6
5665,версиям,версия,NOUN,60,5,7
5666,если,если,CONJ,60,6,1
5667,об,о,PREP,60,6,2
5668,одном,один,ADJF,60,6,3
5669,хоть,хоть,PRCL,60,6,4
5670,известно,известно,PRED,60,6,5
5671,имя,имя,NOUN,60,6,6
5672,служба,служба,NOUN,60,6,7
5673,в,в,PREP,60,6,8
5674,армии,армия,NOUN,60,6,9
5675,вместе,вместе,ADVB,60,6,10
5676,с,с,PREP,60,6,11
5677,корецким,корецким,NOUN,60,6,12
5678,второй,второй,ADJF,60,6,13
5679,появился,появиться,VERB,60,6,14
5680,вообще,вообще,ADVB,60,6,15
5681,как,как,CONJ,60,6,16
5682,черт,черта,NOUN,60,6,17
5683,из,из,PREP,60,6,18
5684,машины,машина,NOUN,60,6,19
5685,хорошо,хорошо,ADVB,60,7,1
5686,начнём,начать,VERB,60,7,2
5687,с,с,PREP,60,7,3
5688,отари,отари,NOUN,60,7,4
5689,я,я,NPRO,60,8,1
5690,позвонил,позвонить,VERB,60,8,2
5691,в,в,PREP,60,8,3
5692,гостиницу,гостиница,NOUN,60,8,4
5693,попросил,попросить,VERB,60,8,5
5694,поднять,поднять,INFN,60,8,6
5695,списки,список,NOUN,60,8,7
5696,проживающих,проживать,PRTF,60,8,8
5697,и,и,CONJ,60,8,9
5698,найти,найти,INFN,60,8,10
5699,паспортные,паспортный,ADJF,60,8,11
5700,данные,дать,PRTF,60,8,12
5701,всех,весь,ADJF,60,8,13
5702,людей,человек,NOUN,60,8,14
5703,по,по,PREP,60,8,15
5704,имени,имя,NOUN,60,8,16
5705,отари,отари,NOUN,60,8,17
5706,которые,который,ADJF,60,8,18
5707,были,быть,VERB,60,8,19
5708,пропитаны,пропитать,PRTS,60,8,20
5709,в,в,PREP,60,8,21
5710,гостинице,гостиница,NOUN,60,8,22
5711,в,в,PREP,60,8,23
5712,последнюю,последний,ADJF,60,8,24
5713,декаду,декада,NOUN,60,8,25
5714,августа,август,NOUN,60,8,26
5715,мир,мир,NOUN,61,1,1
5716,вокруг,вокруг,PREP,61,1,2
5717,меня,я,NPRO,61,1,3
5718,был,быть,VERB,61,1,4
