,word,lemma,pos,nmb_text,nmb_sent,nmb_word
4847,их,они,NPRO,49,5,10
4848,самих,сам,ADJF,49,5,11
4849,...,...,,49,5,12
4850,i,i,,49,5,13
4851,подача,подача,NOUN,49,5,14
4852,у,у,PREP,49,5,15
4853,белова,белов,NOUN,49,5,16
4854,получилась,получиться,VERB,49,5,17
4855,сильной,сильный,ADJF,49,5,18
4856,и,и,CONJ,49,5,19
4857,точной,точный,ADJF,49,5,20
4858,--,--,,49,5,21
4859,мяч,мяч,NOUN,49,5,22
4860,лёг,лечь,VERB,49,5,23
4861,точнехонько,точнехонький,ADJS,49,5,24
4862,в,в,PREP,49,5,25
4863,самый,самый,ADJF,49,5,26
4864,угол,угол,NOUN,49,5,27
4865,квадрата,квадрат,NOUN,49,5,28
4866,увидев,увидеть,GRND,49,6,1
4867,это,это,PRCL,49,6,2
4868,он,он,NPRO,49,6,3
4869,рванулся,рвануться,VERB,49,6,4
4870,к,к,PREP,49,6,5
4871,сетке,сетка,NOUN,49,6,6
4872,но,но,CONJ,49,6,7
4873,его,он,NPRO,49,6,8
4874,соперник,соперник,NOUN,49,6,9
4875,пожилой,пожилой,ADJF,49,6,10
4876,но,но,CONJ,49,6,11
4877,поджарый,поджарый,ADJF,49,6,12
4878,и,и,CONJ,49,6,13
4879,крепкий,крепкий,ADJF,49,6,14
4880,седовласый,седовласый,ADJF,49,6,15
4881,мужчина,мужчина,NOUN,49,6,16
4882,без,без,PREP,49,6,17
4883,видимого,видимый,ADJF,49,6,18
4884,усилия,усилие,NOUN,49,6,19
4885,достал,достать,VERB,49,6,20
4886,мяч,мяч,NOUN,49,6,21
4887,и,и,CONJ,49,6,22
4888,ответил,ответить,VERB,49,6,23
4889,неожиданным,неожиданный,ADJF,49,6,24
4890,длинным,длинный,ADJF,49,6,25
4891,кроссом,кросс,NOUN,49,6,26
4892,бригада,бригада,NOUN,50,1,1
4893,--,--,,50,1,2
4894,4,4,,50,1,3
4895,книга,книга,NOUN,50,1,4
4896,четвёртая,четвёртый,ADJF,50,1,5
4897,1997-1998,1997-1998,,50,1,6
4898,часть,часть,NOUN,50,1,7
4899,1,1,,50,1,8
4900,наезд,наезд,NOUN,50,1,9
4901,анонс,анонс,NOUN,50,1,10
4902,дорога,дорога,NOUN,50,1,11
4903,криминала,криминал,NOUN,50,1,12
4904,которую,который,ADJF,50,1,13
4905,выбрал,выбрать,VERB,50,1,14
4906,александр,александр,NOUN,50,1,15
4907,белов,белов,NOUN,50,1,16
4908,привела,привести,VERB,50,1,17
4909,его,он,NPRO,50,1,18
4910,на,на,PREP,50,1,19
4911,край,край,NOUN,50,1,20
4912,пропасти,пропасть,NOUN,50,1,21
4913,всё,всё,PRCL,50,2,1
4914,понты,понт,NOUN,50,2,2
4915,``,``,,50,2,3
4916,красивой,красивый,ADJF,50,2,4
4917,жизни,жизнь,NOUN,50,2,5
4918,'','',,50,2,6
4919,власть,власть,NOUN,50,2,7
4920,и,и,CONJ,50,2,8
4921,деньги,деньга,NOUN,50,2,9
4922,не,не,PRCL,50,2,10
4923,сделали,сделать,VERB,50,2,11
4924,его,он,NPRO,50,2,12
4925,счастливым,счастливый,ADJF,50,2,13
4926,он,он,NPRO,50,3,1
4927,потерял,потерять,VERB,50,3,2
4928,всё,всё,PRCL,50,3,3
4929,что,что,CONJ,50,3,4
4930,было,быть,VERB,50,3,5
4931,ему,он,NPRO,50,3,6
4932,дорого,дорого,ADVB,50,3,7
4933,лишился,лишиться,VERB,50,3,8
4934,матери,мать,NOUN,50,3,9
4935,пережил,пережить,VERB,50,3,10
4936,убийство,убийство,NOUN,50,3,11
4937,друзей,друг,NOUN,50,3,12
4938,что,что,CONJ,50,4,1
4939,делать,делать,INFN,50,4,2
4940,смирится,смириться,VERB,50,4,3
4941,с,с,PREP,50,4,4
4942,положением,положение,NOUN,50,4,5
4943,вещей,вещь,NOUN,50,4,6
4944,или,или,CONJ,50,4,7
4945,отомстить,отомстить,INFN,50,4,8
4946,негодяям,негодяй,NOUN,50,4,9
4947,и,и,CONJ,50,4,10
4948,погибнуть,погибнуть,INFN,50,4,11
4949,как,как,CONJ,50,5,1
4950,говорили,говорить,VERB,50,5,2
4951,древние,древний,ADJF,50,5,3
4952,судьба,судьба,NOUN,50,5,4
4953,--,--,,50,5,5
4954,это,это,PRCL,50,5,6
4955,необходимость,необходимость,NOUN,50,5,7
4956,...,...,,50,5,8
4957,i,i,,50,5,9
4958,больше,большой,COMP,50,5,10
4959,года,год,NOUN,50,5,11
4960,минуло,минуть,VERB,50,5,12
4961,с,с,PREP,50,5,13
4962,того,тот,ADJF,50,5,14
4963,дня,день,NOUN,50,5,15
4964,когда,когда,CONJ,50,5,16
4965,фил,фил,NOUN,50,5,17
4966,очутился,очутиться,VERB,50,5,18
4967,в,в,PREP,50,5,19
4968,палате,палата,NOUN,50,5,20
4969,реанимации,реанимация,NOUN,50,5,21
4970,больше,большой,COMP,50,6,1
4971,года,год,NOUN,50,6,2
4972,проливала,проливать,VERB,50,6,3
4973,слёзы,слеза,NOUN,50,6,4
4974,у,у,PREP,50,6,5
4975,постели,постель,NOUN,50,6,6
4976,неподвижного,неподвижный,ADJF,50,6,7
4977,мужа,муж,NOUN,50,6,8
4978,тамара,тамара,NOUN,50,6,9
4979,и,и,CONJ,50,7,1
4980,больше,большой,COMP,50,7,2
4981,года,год,NOUN,50,7,3
4982,белый,белый,ADJF,50,7,4
4983,искал,искать,VERB,50,7,5
4984,возможности,возможность,NOUN,50,7,6
4985,отомстить,отомстить,INFN,50,7,7
4986,кордону,кордон,NOUN,50,7,8
4987,примечания,примечание,NOUN,51,1,1
4988,1,1,,51,1,2
4989,джаич,джаич,NOUN,51,1,3
4990,--,--,,51,1,4
4991,в,в,PREP,51,1,5
4992,прошлом,прошлый,ADJF,51,1,6
4993,известный,известный,ADJF,51,1,7
4994,югославский,югославский,ADJF,51,1,8
4995,футболист,футболист,NOUN,51,1,9
4996,2,2,,51,2,1
4997,s-bahn,s-bahn,,51,2,2
4998,нем,немой,ADJS,51,2,3
4999,--,--,,51,2,4
5000,городское,городской,ADJF,51,2,5
5001,надземное,надземный,ADJF,51,2,6
5002,метро,метро,NOUN,51,2,7
5003,3,3,,51,3,1
5004,feierabend,feierabend,,51,3,2
5005,нем,немой,ADJS,51,3,3
5006,--,--,,51,3,4
5007,время,время,NOUN,51,3,5
5008,после,после,PREP,51,3,6
5009,окончания,окончание,NOUN,51,3,7
5010,рабочего,рабочий,ADJF,51,3,8
5011,дня,день,NOUN,51,3,9
5012,4,4,,51,4,1
5013,datenschutzgesetz,datenschutzgesetz,,51,4,2
5014,нем,немой,ADJS,51,4,3
5015,--,--,,51,4,4
5016,закон,закон,NOUN,51,4,5
5017,о,о,PREP,51,4,6
5018,защите,защита,NOUN,51,4,7
5019,информации,информация,NOUN,51,4,8
5020,носящей,носить,PRTF,51,4,9
5021,личный,личный,ADJF,51,4,10
5022,характер,характер,NOUN,51,4,11
5023,5,5,,51,5,1
5024,капэпэшники,капэпэшник,NOUN,51,5,2
5025,--,--,,51,5,3
5026,от,от,PREP,51,5,4
5027,абревиатуры,абревиатура,NOUN,51,5,5
5028,кпп,кпп,NOUN,51,5,6
5029,контрольно-пропускной,контрольно-пропускной,ADJF,51,5,7
5030,пункт,пункт,NOUN,51,5,8
5031,6,6,,51,6,1
5032,gastaedtte,gastaedtte,,51,6,2
5033,нем,немой,ADJS,51,6,3
5034,--,--,,51,6,4
5035,столовая,столовая,NOUN,51,6,5
5036,забегаловка,забегаловка,NOUN,51,6,6
5037,7,7,,51,7,1
5038,бастинда,бастинд,NOUN,51,7,2
5039,и,и,CONJ,51,7,3
5040,гингема,гингем,NOUN,51,7,4
5041,--,--,,51,7,5
5042,персонажи,персонаж,NOUN,51,7,6
5043,сказки,сказка,NOUN,51,7,7
5044,``,``,,51,7,8
5045,волшебник,волшебник,NOUN,51,7,9
5046,из,из,PREP,51,7,10
5047,страны,страна,NOUN,51,7,11
5048,оз,оз,NOUN,51,7,12
5049,'','',,51,7,13
5050,популярность,популярность,NOUN,51,8,1
5051,35,35,,51,8,2
5052,last-modified,last-modified,,51,8,3
5053,wed,wed,,51,8,4
5054,17,17,,51,8,5
5055,jun,jun,,51,8,6
5056,1998,1998,,51,8,7
5057,18:00:23,18:00:23,,51,8,8
5058,gmt,gmt,,51,8,9
5059,я,я,NPRO,52,1,1
5060,сидел,сидеть,VERB,52,1,2
5061,в,в,PREP,52,1,3
5062,своём,свой,ADJF,52,1,4
5063,персональном,персональный,ADJF,52,1,5
5064,кабинете,кабинет,NOUN,52,1,6
5065,на,на,PREP,52,1,7
5066,девятом,девятый,ADJF,52,1,8
5067,этаже,этаж,NOUN,52,1,9
5068,здания,здание,NOUN,52,1,10
5069,``,``,,52,1,11
5070,гвидона,гвидон,NOUN,52,1,12
5071,'','',,52,1,13
5072,1,1,,52,1,14
5073,и,и,CONJ,52,1,15
5074,бился,биться,VERB,52,1,16
5075,над,над,PREP,52,1,17
5076,отчётом,отчёт,NOUN,52,1,18
5077,о,о,PREP,52,1,19
5078,первом,первый,ADJF,52,1,20
5079,расследовании,расследование,NOUN,52,1,21
5080,нашего,наш,ADJF,52,1,22
5081,детективного,детективный,ADJF,52,1,23
5082,бюро,бюро,NOUN,52,1,24
5083,учитывая,учитывать,GRND,52,2,1
5084,специфику,специфика,NOUN,52,2,2
5085,ситуации,ситуация,NOUN,52,2,3
5086,отчёт,отчёт,NOUN,52,2,4
5087,имел,иметь,VERB,52,2,5
5088,форму,форма,NOUN,52,2,6
5089,романа,роман,NOUN,52,2,7
5090,вернее,верный,COMP,52,3,1
5091,должен,должный,ADJS,52,3,2
5092,был,быть,VERB,52,3,3
5093,бы,бы,PRCL,52,3,4
5094,иметь,иметь,INFN,52,3,5
5095,я,я,NPRO,52,4,1
5096,переделывал,переделывать,VERB,52,4,2
5097,его,он,NPRO,52,4,3
5098,бессчётное,бессчётный,ADJF,52,4,4
5099,количество,количество,NOUN,52,4,5
5100,раз,раз,NOUN,52,4,6
5101,а,а,CONJ,52,4,7
5102,чувство,чувство,NOUN,52,4,8
5103,удовлетворения,удовлетворение,NOUN,52,4,9
5104,всё,всё,PRCL,52,4,10
5105,не,не,PRCL,52,4,11
5106,наступало,наступать,VERB,52,4,12
5107,оснастили,оснастить,VERB,52,5,1
5108,меня,я,NPRO,52,5,2
5109,основательно,основательно,ADVB,52,5,3
5110,реквизировали,реквизировать,VERB,52,5,4
5111,у,у,PREP,52,5,5
5112,руководителя,руководитель,NOUN,52,5,6
5113,нашего,наш,ADJF,52,5,7
5114,издательского,издательский,ADJF,52,5,8
5115,отдела,отдел,NOUN,52,5,9
5116,васельцова,васельцов,NOUN,52,5,10
5117,один,один,ADJF,52,5,11
5118,из,из,PREP,52,5,12
5119,компьютеров,компьютер,NOUN,52,5,13
5120,с,с,PREP,52,5,14
5121,текстовым,текстовый,ADJF,52,5,15
5122,процессором,процессор,NOUN,52,5,16
5123,который,который,ADJF,52,5,17
5124,он,он,NPRO,52,5,18
5125,до,до,PREP,52,5,19
5126,сих,сей,ADJF,52,5,20
5127,пор,пора,NOUN,52,5,21
5128,очевидно,очевидный,ADJS,52,5,22
5129,оплакивает,оплакивать,VERB,52,5,23
5130,лазерный,лазерный,ADJF,52,5,24
5131,принтер,принтер,NOUN,52,5,25
5132,фирмы,фирма,NOUN,52,5,26
5133,``,``,,52,5,27
5134,хьюлёт-паккард,хьюлёт-паккард,NOUN,52,5,28
5135,'','',,52,5,29
5136,мелованную,мелованный,ADJF,52,5,30
5137,бумагу,бумага,NOUN,52,5,31
5138,а,а,CONJ,52,5,32
5139,также,также,PRCL,52,5,33
5140,снабдили,снабдить,VERB,52,5,34
5141,кучей,куча,NOUN,52,5,35
5142,справочников,справочник,NOUN,52,5,36
5143,и,и,CONJ,52,5,37
5144,всевозможными,всевозможный,ADJF,52,5,38
5145,картами,карта,NOUN,52,5,39
5146,берлина,берлин,NOUN,52,5,40
5147,пиши,писать,VERB,52,6,1
5148,не,не,PRCL,52,6,2
5149,хочу,хотеть,VERB,52,6,3
5150,думаю,думать,VERB,52,7,1
5151,не,не,PRCL,52,7,2
5152,один,один,ADJF,52,7,3
5153,маститый,маститый,ADJF,52,7,4
5154,писатель,писатель,NOUN,52,7,5
5155,бы,бы,PRCL,52,7,6
5156,позавидовал,позавидовать,VERB,52,7,7
5157,сейчас,сейчас,ADVB,53,1,1
5158,в,в,PREP,53,1,2
5159,лорет,лорета,NOUN,53,1,3
5160,де,де,PRCL,53,1,4
5161,мар,мара,NOUN,53,1,5
5162,как,как,CONJ,53,1,6
5163,и,и,CONJ,53,1,7
5164,на,на,PREP,53,1,8
5165,всем,весь,ADJF,53,1,9
5166,побережье,побережье,NOUN,53,1,10
5167,испании,испания,NOUN,53,1,11
5168,полно,полно,ADVB,53,1,12
5169,русских,русский,ADJF,53,1,13
5170,несколько,несколько,ADVB,53,2,1
5171,же,же,PRCL,53,2,2
5172,лет,год,NOUN,53,2,3
5173,назад,назад,ADVB,53,2,4
5174,завоевание,завоевание,NOUN,53,2,5
5175,средиземноморских,средиземноморский,ADJF,53,2,6
5176,курортов,курорт,NOUN,53,2,7
5177,``,``,,53,2,8
5178,ермаком,ермак,NOUN,53,2,9
5179,'','',,53,2,10
5180,только,только,ADVB,53,2,11
5181,начиналось,начинаться,VERB,53,2,12
5182,...,...,,53,2,13
5183,глава,глава,NOUN,53,2,14
5184,1,1,,53,2,15
5185,буэнос,буэнос,NOUN,53,2,16
5186,диас1,диас1,,53,2,17
5187,залитый,залить,PRTF,53,3,1
5188,солнцем,солнце,NOUN,53,3,2
5189,лорет,лорета,NOUN,53,3,3
5190,де,де,PRCL,53,3,4
5191,мар,мара,NOUN,53,3,5
5192,лежит,лежать,VERB,53,3,6
5193,перед,перед,PREP,53,3,7
5194,моими,мой,ADJF,53,3,8
5195,глазами,глаз,NOUN,53,3,9
5196,а,а,CONJ,53,4,1
5197,за,за,PREP,53,4,2
5198,ним,они,NPRO,53,4,3
5199,раскинулось,раскинуться,VERB,53,4,4
5200,изумрудное,изумрудный,ADJF,53,4,5
5201,средиземное,средиземный,ADJF,53,4,6
5202,море,море,NOUN,53,4,7
5203,очень,очень,ADVB,53,5,1
5204,милый,милый,ADJF,53,5,2
5205,город,город,NOUN,53,5,3
5206,этот,этот,ADJF,53,5,4
5207,лорет,лорета,NOUN,53,5,5
5208,масса,масса,NOUN,53,6,1
5209,бассейнов,бассейн,NOUN,53,6,2
5210,и,и,CONJ,53,6,3
5211,баров,бар,NOUN,53,6,4
5212,с,с,PREP,53,6,5
5213,прохладительными,прохладительный,ADJF,53,6,6
5214,напитками,напиток,NOUN,53,6,7
5215,а,а,CONJ,53,7,1
5216,по,по,PREP,53,7,2
5217,вечерам,вечер,NOUN,53,7,3
5218,к,к,PREP,53,7,4
5219,вашим,ваш,ADJF,53,7,5
5220,услугам,услуга,NOUN,53,7,6
5221,дискотеки,дискотека,NOUN,53,7,7
5222,рестораны,ресторан,NOUN,53,7,8
5223,гольф-клубы,гольф-клуб,NOUN,53,7,9
5224,кегельбаны,кегельбан,NOUN,53,7,10
5225,залы,зала,NOUN,53,7,11
5226,игровых,игровой,ADJF,53,7,12
5227,автоматов,автомат,NOUN,53,7,13
5228,и,и,CONJ,53,7,14
5229,многое,многое,NPRO,53,7,15
5230,многое,многое,NPRO,53,7,16
5231,другое,другой,ADJF,53,7,17
5232,неподалёку,неподалёку,ADVB,53,8,1
5233,от,от,PREP,53,8,2
5234,ресторанов,ресторан,NOUN,53,8,3
5235,стоят,стоять,VERB,53,8,4
5236,зазывалы,зазывала,NOUN,53,8,5
5237,с,с,PREP,53,8,6
5238,рекламными,рекламный,ADJF,53,8,7
5239,проспектами,проспект,NOUN,53,8,8
5240,и,и,CONJ,53,8,9
5241,пристают,приставать,VERB,53,8,10
5242,к,к,PREP,53,8,11
5243,прохожим,прохожий,ADJF,53,8,12
5244,можно,можно,PRED,53,9,1
5245,чудесно,чудесно,ADVB,53,9,2
5246,провести,провести,INFN,53,9,3
5247,время,время,NOUN,53,9,4
5248,если,если,CONJ,53,9,5
5249,есть,есть,INFN,53,9,6
5250,деньги,деньга,NOUN,53,9,7
5251,место,место,NOUN,54,1,1
5252,действия,действие,NOUN,54,1,2
5253,события,событие,NOUN,54,1,3
5254,персонажи,персонаж,NOUN,54,1,4
5255,игра,игра,NOUN,54,1,5
5256,воображения,воображение,NOUN,54,1,6
5257,автора,автор,NOUN,54,1,7
5258,1,1,,54,2,1
5259,внезапно,внезапно,ADVB,54,2,2
5260,раздавшийся,раздаться,PRTF,54,2,3
5261,оглушительный,оглушительный,ADJF,54,2,4
5262,трезвон,трезвон,NOUN,54,2,5
5263,прервал,прервать,VERB,54,2,6
5264,пленительное,пленительный,ADJF,54,2,7
5265,парение,парение,NOUN,54,2,8
5266,в,в,PREP,54,2,9
5267,заоблачных,заоблачный,ADJF,54,2,10
5268,высях,высь,NOUN,54,2,11
5269,незримая,незримый,ADJF,54,3,1
5270,катапульта,катапульта,NOUN,54,3,2
5271,за,за,PREP,54,3,3
5272,тысячную,тысячная,NOUN,54,3,4
5273,долю,доля,NOUN,54,3,5
5274,секунды,секунда,NOUN,54,3,6
5275,сбросила,сбросить,VERB,54,3,7
5276,эмилию,эмилий,NOUN,54,3,8
5277,с,с,PREP,54,3,9
5278,небес,небо,NOUN,54,3,10
5279,на,на,PREP,54,3,11
5280,землю,земля,NOUN,54,3,12
5281,а,а,CONJ,54,3,13
5282,проще,простой,COMP,54,3,14
5283,говоря,говорить,GRND,54,3,15
5284,вынудила,вынудить,VERB,54,3,16
5285,вскочить,вскочить,INFN,54,3,17
5286,с,с,PREP,54,3,18
5287,постели,постель,NOUN,54,3,19
5288,хотя,хотя,CONJ,54,4,1
5289,эмилия,эмилия,NOUN,54,4,2
5290,всё,всё,PRCL,54,4,3
5291,ещё,ещё,ADVB,54,4,4
5292,и,и,CONJ,54,4,5
5293,находилась,находиться,VERB,54,4,6
5294,во,в,PREP,54,4,7
5295,власти,власть,NOUN,54,4,8
5296,морфея,морфей,NOUN,54,4,9
5297,но,но,CONJ,54,4,10
5298,мозг,мозг,NOUN,54,4,11
5299,её,она,NPRO,54,4,12
5300,уже,уже,ADVB,54,4,13
5301,успел,успеть,VERB,54,4,14
5302,получить,получить,INFN,54,4,15
5303,вполне,вполне,ADVB,54,4,16
5304,осознанный,осознанный,ADJF,54,4,17
5305,сигнал,сигнал,NOUN,54,4,18
5306,о,о,PREP,54,4,19
5307,том,тот,ADJF,54,4,20
5308,что,что,CONJ,54,4,21
5309,не,не,PRCL,54,4,22
5310,лазоревый,лазоревый,ADJF,54,4,23
5311,свод,свод,NOUN,54,4,24
5312,вдруг,вдруг,ADVB,54,4,25
5313,ни,ни,PRCL,54,4,26
5314,с,с,PREP,54,4,27
5315,того,тот,ADJF,54,4,28
5316,ни,ни,PRCL,54,4,29
5317,с,с,PREP,54,4,30
5318,сего,сие,NPRO,54,4,31
5319,специально,специально,ADVB,54,4,32
5320,разверзся,разверзнуться,VERB,54,4,33
5321,дабы,дабы,CONJ,54,4,34
5322,избавиться,избавиться,INFN,54,4,35
5323,от,от,PREP,54,4,36
5324,инородного,инородный,ADJF,54,4,37
5325,...,...,,54,4,38
5326,а,а,CONJ,54,4,39
5327,именно,именно,PRCL,54,4,40
5328,её,она,NPRO,54,4,41
5329,эмилии,эмилий,NOUN,54,4,42
5330,собственного,собственный,ADJF,54,4,43
5331,такого,такой,ADJF,54,4,44
5332,родного,родный,ADJF,54,4,45
5333,и,и,CONJ,54,4,46
5334,близкого,близкий,ADJF,54,4,47
5335,..,..,,54,4,48
5336,тела,тело,NOUN,54,5,1
5337,нарушившего,нарушить,PRTF,54,5,2
5338,своим,свой,ADJF,54,5,3
5339,нежелательным,нежелательный,ADJF,54,5,4
5340,вторжением,вторжение,NOUN,54,5,5
5341,природную,природный,ADJF,54,5,6
5342,гармонию,гармония,NOUN,54,5,7
5343,причина,причина,NOUN,54,6,1
5344,была,быть,VERB,54,6,2
5345,вполне,вполне,ADVB,54,6,3
5346,прозаической,прозаический,ADJF,54,6,4
5347,автор,автор,NOUN,55,1,1
5348,этой,этот,ADJF,55,1,2
5349,детективной,детективный,ADJF,55,1,3
5350,повести,повесть,NOUN,55,1,4
5351,не,не,PRCL,55,1,5
5352,писатель-профессионал,писатель-профессионал,NOUN,55,1,6
5353,а,а,CONJ,55,1,7
5354,учёный,учёный,NOUN,55,1,8
5355,хорошо,хорошо,ADVB,55,1,9
5356,известный,известный,ADJF,55,1,10
5357,в,в,PREP,55,1,11
5358,научных,научный,ADJF,55,1,12
5359,кругах,круг,NOUN,55,1,13
5360,по,по,PREP,55,2,1
5361,его,он,NPRO,55,2,2
5362,просьбе,просьба,NOUN,55,2,3
5363,подлинная,подлинный,ADJF,55,2,4
5364,фамилия,фамилия,NOUN,55,2,5
5365,заменена,заменить,PRTS,55,2,6
5366,здесь,здесь,ADVB,55,2,7
5367,псевдонимом,псевдоним,NOUN,55,2,8
5368,глава,глава,NOUN,55,3,1
5369,i,i,,55,3,2
5370,нас,мы,NPRO,55,3,3
5371,было,быть,VERB,55,3,4
5372,тринадцать,тринадцать,NUMR,55,3,5
5373,нет,нет,PRED,55,3,6
5374,тогда,тогда,ADVB,55,3,7
5375,ещё,ещё,ADVB,55,3,8
5376,только,только,ADVB,55,3,9
5377,двенадцать,двенадцать,NUMR,55,3,10
5378,сотрудников,сотрудник,NOUN,55,3,11
5379,физической,физический,ADJF,55,3,12
5380,лаборатории,лаборатория,NOUN,55,3,13
5381,затерянной,затерянный,ADJF,55,3,14
5382,в,в,PREP,55,3,15
5383,пустынных,пустынный,ADJF,55,3,16
5384,горах,гора,NOUN,55,3,17
5385,западного,западный,ADJF,55,3,18
5386,памира,памир,NOUN,55,3,19
5387,зима,зима,NOUN,55,4,1
5388,наступала,наступать,VERB,55,4,2
5389,извещая,извещать,GRND,55,4,3
5390,о,о,PREP,55,4,4
5391,своём,свой,ADJF,55,4,5
5392,приближении,приближение,NOUN,55,4,6
5393,ураганными,ураганный,ADJF,55,4,7
5394,ветрами,ветер,NOUN,55,4,8
5395,ночными,ночное,NOUN,55,4,9
5396,морозами,мороз,NOUN,55,4,10
5397,внезапными,внезапный,ADJF,55,4,11
5398,вихрями,вихрь,NOUN,55,4,12
5399,мокрого,мокрый,ADJF,55,4,13
5400,снега,снег,NOUN,55,4,14
5401,и,и,CONJ,55,4,15
5402,града,град,NOUN,55,4,16
5403,обед,обед,NOUN,55,5,1
5404,только,только,ADVB,55,5,2
5405,что,что,CONJ,55,5,3
5406,кончился,кончиться,VERB,55,5,4
5407,в,в,PREP,55,6,1
5408,нашей,наш,ADJF,55,6,2
5409,столовой-библиотеке-,столовой-библиотеке-,,55,6,3
5410,комнате,комната,NOUN,55,6,4
5411,отдыха,отдых,NOUN,55,6,5
5412,было,быть,VERB,55,6,6
5413,тепло,тепло,ADVB,55,6,7
5414,и,и,CONJ,55,6,8
5415,уютно,уютный,ADJS,55,6,9
5416,расходиться,расходиться,INFN,55,7,1
5417,не,не,PRCL,55,7,2
5418,хотелось,хотеться,VERB,55,7,3
5419,я,я,NPRO,55,8,1
5420,подошёл,подойти,VERB,55,8,2
5421,к,к,PREP,55,8,3
5422,столу,стол,NOUN,55,8,4
5423,тёмные,тёмный,ADJF,55,9,1
5424,тучи,туча,NOUN,55,9,2
5425,неслись,нестись,VERB,55,9,3
5426,почти,почти,ADVB,55,9,4
5427,над,над,PREP,55,9,5
5428,крышей,крыша,NOUN,55,9,6
5429,нашего,наш,ADJF,55,9,7
5430,дома,дом,NOUN,55,9,8
5431,изредка,изредка,ADVB,55,10,1
5432,сквозь,сквозь,PREP,55,10,2
5433,разрывы,разрыв,NOUN,55,10,3
5434,проглядывал,проглядывать,VERB,55,10,4
5435,бледно-,бледно-,,55,10,5
5436,оранжевый,оранжевый,ADJF,55,10,6
5437,диск,диск,NOUN,55,10,7
5438,солнца,солнце,NOUN,55,10,8
5439,г.м.брянцев,г.м.брянцев,NOUN,56,1,1
5440,1904-1960,1904-1960,,56,1,2
5441,советский,советский,ADJF,56,1,3
5442,писатель,писатель,NOUN,56,1,4
5443,известный,известный,ADJF,56,1,5
5444,автор,автор,NOUN,56,1,6
5445,военно-приключенческих,военно-приключенческий,ADJF,56,1,7
5446,повестей,повесть,NOUN,56,1,8
5447,и,и,CONJ,56,1,9
5448,рассказов,рассказ,NOUN,56,1,10
5449,книга,книга,NOUN,56,2,1
5450,посвящена,посвятить,PRTS,56,2,2
5451,работе,работа,NOUN,56,2,3
5452,советских,советский,ADJF,56,2,4
5453,чекистов,чекист,NOUN,56,2,5
5454,в,в,PREP,56,2,6
5455,предвоенные,предвоенный,ADJF,56,2,7
5456,и,и,CONJ,56,2,8
5457,военные,военный,NOUN,56,2,9
5458,годы,год,NOUN,56,2,10
5459,содержание,содержание,NOUN,56,3,1
5460,часть,часть,NOUN,56,3,2
5461,первая,первый,ADJF,56,3,3
5462,дневник,дневник,NOUN,56,3,4
5463,лейтенанта,лейтенант,NOUN,56,3,5
5464,трапезникова,трапезников,NOUN,56,3,6
5465,часть,часть,NOUN,56,3,7
5466,вторая,второй,ADJF,56,3,8
5467,записки,записка,NOUN,56,3,9
5468,майора,майор,NOUN,56,3,10
5469,брагина,брагин,NOUN,56,3,11
5470,1,1,,56,3,12
5471,так,так,CONJ,56,4,1
5472,было,быть,VERB,56,4,2
5473,2,2,,56,4,3
5474,как,как,CONJ,56,5,1
5475,и,и,CONJ,56,5,2
5476,раньше,ранний,COMP,56,5,3
5477,мы,мы,NPRO,56,5,4
5478,вместе,вместе,ADVB,56,5,5
5479,3,3,,56,5,6
5480,наше,наш,ADJF,56,6,1
5481,появление,появление,NOUN,56,6,2
5482,в,в,PREP,56,6,3
5483,энске,энск,NOUN,56,6,4
5484,4,4,,56,6,5
5485,первые,первый,ADJF,56,7,1
5486,дни,день,NOUN,56,7,2
5487,5,5,,56,7,3
5488,меня,я,NPRO,56,8,1
5489,хочет,хотеть,VERB,56,8,2
5490,видеть,видеть,INFN,56,8,3
5491,перебежчик,перебежчик,NOUN,56,8,4
5492,6,6,,56,8,5
5493,энское,энский,ADJF,56,9,1
5494,подполье,подполье,NOUN,56,9,2
5495,7,7,,56,9,3
5496,первые,первый,ADJF,56,10,1
5497,провалы,провал,NOUN,56,10,2
5498,8,8,,56,10,3
5499,человек,человек,NOUN,56,11,1
5500,с,с,PREP,56,11,2
5501,пятнышком,пятнышко,NOUN,56,11,3
5502,9,9,,56,11,4
5503,напёрсток,напёрсток,NOUN,56,12,1
5504,и,и,CONJ,56,12,2
5505,аристократ,аристократ,NOUN,56,12,3
5506,10,10,,56,12,4
5507,у,у,PREP,56,13,1
5508,солдата,солдат,NOUN,56,13,2
5509,новости,новость,NOUN,56,13,3
5510,11,11,,56,13,4
5511,у,у,PREP,56,14,1
5512,аристократа,аристократ,NOUN,56,14,2
5513,тоже,тоже,PRCL,56,14,3
5514,новости,новость,NOUN,56,14,4
5515,12,12,,56,14,5
5516,визит,визит,NOUN,56,15,1
5517,к,к,PREP,56,15,2
5518,пейперу,пейперо,NOUN,56,15,3
5519,13,13,,56,15,4
5520,ошибка,ошибка,NOUN,56,16,1
5521,доктора,доктор,NOUN,56,16,2
5522,14,14,,56,16,3
5523,военные,военный,NOUN,57,1,1
5524,приключения,приключение,NOUN,57,1,2
5525,военное,военный,ADJF,57,2,1
5526,издательство,издательство,NOUN,57,2,2
5527,министерства,министерство,NOUN,57,2,3
5528,обороны,оборона,NOUN,57,2,4
5529,ссср,ссср,NOUN,57,2,5
5530,москва,москва,NOUN,57,2,6
5531,1964,1964,,57,2,7
